post_id,content_type,video_duration_sec,caption_length,post_day_of_week,post_hour,post_day,post_month,post_year,follower_count,hashtag_count,is_verified,is_paid_partnership,hashtags,like_count,comment_count,view_count,play_count,engagement_rate,dataset,hashtag_type_mix,time_block,is_weekend
3555229573632065890_49447943300,reel,18.433,126,Tuesday,3,28,1,2025,4192,9,False,False,"['love', 'family', 'insta', 'instagram', 'explorepage✨', 'explore', 'viral', 'masti', 'shimla']",1035,56,6660,32567,0.2601955640352969,DS3,mixed,night,False
3590421051794726431,reel,8.0,16,Monday,17,17,3,2025,80091,2,False,False,"['pengikut', 'fyp']",42,1,93,399,0.0005368825850272186,DS3,mixed,afternoon,False
3563864588200886837_263751019,reel,32.0,700,Sunday,1,9,2,2025,9772,30,False,False,"['shop', 'retailtherapy', 'cushions', 'potd', 'accents', 'homewares', 'newarrivals', 'melbournehomewares', 'potd', 'shoplocal', 'supportsmallbusiness', 'shopsmall', 'lifestylestore', 'melbourneboutique', 'decorate', 'home', 'pillows', 'style', 'homedecor', 'bedroomdecor', 'interiorstyle', 'onestopshop', 'colourpop', 'fun', 'funhomedecor', 'colourmehappy', 'bayside', 'hampton', 'bentleigh', 'potd']",12,0,63,320,0.0012278727105290085,DS3,niche_only,night,True
3530382339106202847,reel,16.683,245,Tuesday,21,24,12,2024,80091,6,False,False,"['theapartment', 'shirleymaclaine', 'jacklemmon', 'billywilder', 'brunchmovie', 'nitehawkcinema']",194,2,2069,7294,0.0024471857364031365,DS3,niche_only,evening,False
3452998247248519366,reel,17.6,216,Monday,2,9,9,2024,80091,6,False,False,"['mochita', 'mochi', 'mochiviral', 'mochiviralternate', 'fyp', 'viral']",,0,306,1171,,DS3,mixed,night,False
3462587385974299521,reel,61.9,402,Sunday,8,22,9,2024,80091,4,True,False,"['tangerangayo', 'kolaborasiwujudkanvisi', 'kotatangerang', 'gatewayofindonesia']",48,0,761,1991,0.0005993107925885232,DS3,niche_only,morning,True
3554575843955153922,reel,17.0,263,Monday,6,27,1,2025,80091,10,False,False,"['geetashyamjewellers', 'polki', 'design', 'timelesselegance', 'traditionaljewelry', 'fashion', 'weddingsession', 'weddingjewelry', 'emerald', 'necklace']",21,0,549,3001,0.0002621984717574789,DS3,niche_only,morning,False
3625867916026055950,reel,60.466,195,Monday,15,5,5,2025,80091,8,True,False,"['viral', 'amigas', 'beleza', 'dica', 'extencaodecilios', 'lashes', 'manutenção', 'cílios']",,6,2422,11180,,DS3,mixed,afternoon,False
3590269124353429185,reel,12.266,129,Monday,12,17,3,2025,80091,0,False,False,[],63,10,1328,4094,0.0009114518303950457,DS3,none,afternoon,False
3586129681826427296,reel,25.933,188,Tuesday,19,11,3,2025,80091,5,True,False,"['categoriadebase', 'futebol', 'society', 'campeonato', 'futsal']",2016,31,15034,48146,0.025558108175598063,DS3,niche_only,evening,False
3490405889284082133_336432996,reel,15.833,386,Wednesday,17,30,10,2024,188274,18,True,False,"['ikeafinds', 'ikea', 'ikeahack', 'ikeahome', 'ikeahacks', 'hyped', 'homedecor', 'homestyle', 'newin', 'interiordesign', 'interior', 'ikeanewin', 'deko', 'ikeaideas', 'ikeacylinder', 'vase', 'ikeafavorites', 'ikeaneuheiten']",2312,11,35818,248018,0.012338334882485726,DS3,niche_only,afternoon,False
3430058856482039380,reel,23.64,465,Thursday,11,8,8,2024,80091,0,False,False,[],14362,254,92830,232642,0.18249013634320532,DS3,none,morning,False
3626143185430465575,reel,11.433,80,Tuesday,0,6,5,2025,80091,0,False,False,[],0,0,1,3,0.0,DS3,none,night,False
3607681138668784670_1997121498,reel,3.75,82,Thursday,12,10,4,2025,31910,5,False,False,"['komikngakak', 'sajak', 'poem', 'chatgpt', 'anjing']",30,1,651,11393,0.0009714518504590893,DS3,niche_only,afternoon,False
3606881127534211925_1416325583,reel,13.6,702,Wednesday,10,9,4,2025,1688018,0,True,False,[],7084,371,248529,551825,0.004416419483429985,DS3,none,morning,False
3612777242121863019_328319888,reel,14.1,145,Thursday,13,17,4,2025,187391,0,True,False,[],227,1,5487,40629,0.0012167008196721312,DS3,none,afternoon,False
3519533898109146654,reel,33.45,248,Monday,21,9,12,2024,80091,8,True,False,"['jonathanbailey', 'jeffgoldblum', 'scarlettjohansson', 'jurassicworld', 'jurassicworldrebirth', 'wicked', 'movies', 'celebrityinterviews']",3216,6,109163,640344,0.04022873695250462,DS3,niche_only,evening,False
3599898359889515431_2151013083,reel,79.2,291,Sunday,19,30,3,2025,19008,17,False,False,"['buckminsterfuller', 'sportcars', 'classiccars', 'instant', 'auction', 'moderndesign', 'modernism', 'instadesign', 'sculptural', 'midcenturydesign', 'minimalism', 'minimaldesign', 'interior', 'interiordesign', 'designinterior', 'lamborghini', 'countach""']",106,2,383,1237,0.0056815192803408915,DS3,niche_only,evening,True
3490154352923464014_1096340,reel,14.3,63,Wednesday,9,30,10,2024,489881,2,False,False,"['ohmedia', 'ab']",926,13,20620,40138,0.0019167881244871213,DS3,niche_only,morning,False
3517455940889238135,reel,55.7,171,Saturday,1,7,12,2024,80091,0,False,False,[],1607,18,14444,38021,0.020289167457423964,DS3,none,night,True
3516215964050401695_59553393510,reel,61.5,178,Thursday,8,5,12,2024,46,3,False,False,"['คุชชั่นมิราเมท', 'ลิปมิราเมท', 'cushionmiiramate', 'กันแดด', 'กันน้ำ', 'ติดทน', 'บํารุงผิว', 'ติดแกรม', 'ถูกและดี', 'สวย', 'เครื่องสําอาง', 'cosmetics', 'makeup']",2,0,0,45,0.0425531914893617,DS3,niche_only,morning,False
3759212819066220691_526488143,reel,7.3,70,Wednesday,14,5,11,2025,103250,0,True,False,"['리텐스3', '요실금치료', '질수축', '질건조증']",3,5,16773,52283,7.748108977152764e-05,DS3,niche_only,afternoon,False
3713279718839274598,reel,28.366,542,Wednesday,5,3,9,2025,80091,18,False,False,"['colorsqueencosmetics', 'explore', 'trendingmakeup', 'affordablemakeup', 'wakeupmakeup', 'viralmakeup', 'bestmakeup', 'moonlitemagichighlightingprimer', 'glow', 'shine', 'trending', 'makeup', 'makeupartist', 'instadaily', 'insagood', 'fyp', 'new', 'reels']",36,10,215,1036,0.0005743395095640014,DS3,mixed,night,False
3612942283301115511_1424030185,reel,15.9,272,Thursday,18,17,4,2025,25320,13,True,False,"['honda', 'hondamotos', 'consorcio', 'consorciohonda', 'financiamento', 'motozerokm', 'motozero', 'machadodahonda', 'semjuros', 'balneáriocamboriú', 'itajaí', 'itapema', 'camboriú']",15,0,1700,13238,0.000592393665337072,DS3,niche_only,evening,False
3631716386715970117_3057613162,reel,46.166,6,Tuesday,16,13,5,2025,93973,1,False,False,['cocuk'],131,2,53,13977,0.0014152850788515972,DS3,niche_only,afternoon,False
3615571056892889452,reel,18.6,0,Monday,10,21,4,2025,80091,0,False,False,[],24,0,974,3153,0.0002996553962942616,DS3,none,morning,False
3502100459139411308,reel,8.679,67,Friday,20,15,11,2024,80091,0,True,False,[],87,6,405,1653,0.0011611646606402638,DS3,none,evening,False
3431490252403797386_2360836800,reel,5.133,253,Saturday,10,10,8,2024,44796,13,True,False,"['golf', 'golfswing', 'golfgti', 'golflife', 'golfstagram', 'golfcourse', 'golfaddict', 'golfclub', 'golfislife', 'ゴルフ', 'ゴルフ女子', 'ゴルフウェア', 'ゴルフ好きな人と繋がりたい', 'ゴルフスイング', 'ゴルフバカ', 'hesta', 'revopro', 'fr2golf', '株式会社大倉', '小石グループ', '日本電計', '未来トラベル', 'no1グリップ']",2098,24,0,77365,0.04736924347612563,DS3,niche_only,morning,True
3433763147117778127,reel,22.566,192,Tuesday,13,13,8,2024,80091,0,True,False,[],683,1,2708,9189,0.008540178794386455,DS3,none,afternoon,False
3410515080188825031_10977667025,reel,138.08,289,Friday,11,12,7,2024,698310,11,True,False,"['besantnagar', 'beach', 'beachlife', 'elliotsbeach', 'chennai', 'traditional', 'chennaimakkal', 'chennailife❤️', 'chennailove❣️', 'chennaimakkalevaangapazhagalam', 'zeethirai', 'இரத்தத்தில்கலந்ததுசினிமா']",77,7,870,3936,0.00012029024317245468,DS3,niche_only,morning,False
3622064601061916333,reel,31.066,206,Wednesday,9,30,4,2025,80091,4,False,False,"['chefagung', 'suzukibking', 'suzukibking1340', 'mogesuzuki']",115,11,4040,10768,0.0015731908305448735,DS3,niche_only,morning,False
3418637566058356934_373992854,reel,12.7,358,Tuesday,16,23,7,2024,96598,10,True,False,"['photosafari', 'catmankronicles', 'nature', 'wildlifephotography', 'laikipia', 'giza', 'incrediblenature', 'blackleopard', 'blackbeauty', 'dark']",713,38,4235,17577,0.0077744076025631735,DS3,niche_only,afternoon,False
3389930812241109534_58130589401,reel,30.72,239,Friday,2,14,6,2024,5301,6,False,False,"['revltraining', 'revltrainingsingapore', 'community', 'movesweatperform', 'grouptraining', 'neweraoffunctionalfitness']",3,0,0,8991,0.0005658242172764995,DS3,niche_only,night,False
3232061408898524550_1638743397,reel,41.833,2,Thursday,6,9,11,2023,61991,0,False,False,[],1460,20,10038,26474,0.023874048264292166,DS3,none,morning,False
3411105286354705590_488636343,reel,33.25,53,Saturday,7,13,7,2024,2172853,1,True,False,['runak♥️'],126623,2492,1046785,2640961,0.05942184794744608,DS3,niche_only,morning,True
3429988868989627309_35228104526,reel,63.533,911,Thursday,8,8,8,2024,1344212,2,True,False,"['drshikhasingh', 'drshikhasinghreels']",3771,21,74311,208241,0.0028209814962360876,DS3,niche_only,morning,False
3582415910377800715,reel,25.143,118,Thursday,16,6,3,2025,80091,0,False,False,[],18,0,934,4835,0.0002247415472206962,DS3,none,afternoon,False
3423997447435697387,reel,10.766,1297,Wednesday,2,31,7,2024,80091,0,False,False,"['เสื้อผ้าแฟชั่น', 'เสื้อครอปแขนยาว', 'เสื้อจั้มเอว', 'เสื้อปาดไหล่', 'เสื้อเกาะอก', 'เสื้อสายเดี่ยว', 'เสื้อผ้าราคาเบาๆ', 'เสื้อลายดอก', 'เสื้อวินเทจ', 'เสื้อผ้าแฟชั่นน่ารักราคาเบาๆ', 'เสื้อครอป', 'เสื้อสวย', 'เสื้อครอปปาดไหล่', 'เสื้อคลุมไหมพรม', 'เสื้อคลุมคริสต์มาส', 'เสื้อไหมพรมสีแดง', 'เสื้อไหมพรม', 'กระโปรงทวิต']",,6,673,2720,,DS3,niche_only,night,False
3495208680495340161,reel,6.015,237,Wednesday,8,6,11,2024,80091,0,False,False,[],60,5,1082,6680,0.0008115666982969585,DS3,none,morning,False
3567799111540256828_8477380407,reel,55.021,61,Friday,12,14,2,2025,191174,0,False,False,[],890,11,8069,23792,0.004712959330456388,DS3,none,afternoon,False
3515655792915668752,reel,36.4,31,Wednesday,13,4,12,2024,80091,0,False,False,[],303,9,8710,20302,0.0038955201518254007,DS3,none,afternoon,False
3427227686710112670,reel,18.633,29,Sunday,14,4,8,2024,80091,0,False,False,[],351,4,3896,8008,0.004432402736852619,DS3,none,afternoon,True
3799806405868981789_8508651750,reel,19.528,0,Wednesday,14,31,12,2025,38047,0,False,False,[],8062,82,13609,60912,0.21404541631623214,DS3,none,afternoon,False
3632334306327887381,reel,8.21,76,Wednesday,13,14,5,2025,80091,0,False,False,[],9,3,33,6953,0.0001498276981471308,DS3,none,afternoon,False
3800231225370778544_39194584209,reel,7.965,143,Thursday,4,1,1,2026,1368,3,False,False,"['yinyin_anw', 'warwanarat', 'yinwar', 'หยิ่นวอร์', 'หยิ่นวอร์ของหมูยอ', 'หมูยอของหยิ่นวอร์']",440,5,2330,6676,0.32505478451424397,DS3,niche_only,night,False
3597308374570465283,reel,33.7,843,Thursday,5,27,3,2025,80091,0,False,False,[],15,1,456,2427,0.0001997702641961744,DS3,none,night,False
3562339300012993092,reel,97.533,364,Thursday,23,6,2,2025,80091,0,True,False,[],339,5,9419,20595,0.004295060680217749,DS3,none,evening,False
3773688487627903808_1482084215,reel,81.733,1035,Tuesday,13,25,11,2025,91252,3,False,False,"['tata', 'sierra', 'pricelaunch']",45830,96,371746,597565,0.5032820838766945,DS3,niche_only,afternoon,False
3761035820778665750_3968318439,reel,27.468,436,Saturday,3,8,11,2025,158777,30,False,False,"['mahakal', 'mahakaleshwar', 'mahakalstatus', 'mahakalsarkar', 'mahakalmandir', 'mahakalujjain', 'mahakaal', 'mahakalbhakt', 'brother', 'trip', 'train', 'friend', 'tickets', 'rahulbairaginayak', 'saharme', 'explorepage', 'explore', 'instagram', 'ujjain', 'ujjainmahakaal', 'bhai', 'ujjaincity', 'ujjainmahakal', 'friends', 'friendshipgoals', 'ujjaintemple', 'ujjaintourism', 'ticket', 'yaar', 'dosti']",36316,184,0,160610,0.22988071395281462,DS3,mixed,night,True
3542934940038357339_18549494255,reel,15.3,315,Saturday,4,11,1,2025,8611,3,False,False,"['aeonmallshahalam', 'auntieannes', 'auntieannesreopening']",2,0,115,410,0.00023223409196470042,DS3,niche_only,night,True
3592173336685848099_26288467525,reel,22.6,26,Thursday,3,20,3,2025,8998,2,False,False,"['booklove', 'instagram', '❤️❤️']",84,22,0,1459,0.011779086565173909,DS3,mixed,night,False
3402539790529627971,reel,40.866,301,Monday,11,1,7,2024,80091,8,False,False,"['riderhelmetpink', 'ktmmalaysia', 'ktmduke', 'duke250', 'bikelife', 'motorcycle', 'ladybiker', 'fyp']",,1,1415,5993,,DS3,mixed,morning,False
3603525992739947610_263814164,reel,37.533,72,Friday,19,4,4,2025,324455,0,True,False,[],375,30,0,23267,0.0012482432132554183,DS3,none,evening,False
3493918283391261074_7054345692,reel,21.615,93,Monday,13,4,11,2024,1165879,2,True,False,"['jordansandhu', 'bossmusicproductions']",3223,23,0,40990,0.0027841630356468935,DS3,niche_only,afternoon,False
3762833274810074252_1475133434,reel,35.086,558,Monday,14,10,11,2025,419783,13,True,False,"['businessgrowth', 'datadriven', 'leadgeneration', 'qualityleads', 'googlesheets', 'systemandprocess', 'automateyourbusiness', 'businessstrategy', 'entrepreneurmindset', 'scaleyourbusiness', 'smartwork', 'digitalbusiness', 'digitaldhariya']",118,0,5212,19116,0.000281096945095573,DS3,niche_only,afternoon,False
3523732740158121100_1628928006,reel,28.033,39,Sunday,16,15,12,2024,155454,0,False,False,[],1739,26,16257,36459,0.01135376797143868,DS3,none,afternoon,True
3604421762772904943_516706962,reel,31.7,189,Sunday,1,6,4,2025,948108,0,True,False,[],2659,9,0,67883,0.0028140224383483336,DS3,none,night,True
3560680056672822952,reel,47.276,205,Tuesday,16,4,2,2025,80091,15,False,False,"['friends', 'friendship', 'nightout', 'girlsgang', 'gang', 'dance', 'insta', 'instagood', 'night', 'instalike', 'love', 'reelsinstagram', 'family', 'friendshipgoals', 'weekends']",211,2,2748,7250,0.0026594416421115716,DS3,mixed,afternoon,False
3608644522525469924,reel,69.466,173,Friday,20,11,4,2025,80091,6,True,False,"['avatar', 'avatarthelastairbender', 'korra', 'legendofkorra', 'atla', 'lok']",131,5,1714,5454,0.0016980472456674823,DS3,niche_only,evening,False
3601872669625073443,reel,60.466,179,Wednesday,12,2,4,2025,80091,0,False,False,[],232,2,10874,25928,0.0029216401138690506,DS3,none,afternoon,False
3575815850255006353_6704887919,reel,10.133,19,Tuesday,13,25,2,2025,13330,0,False,False,[],147,1,599,2453,0.011101942839996999,DS3,none,afternoon,False
3286111116192874684,reel,35.833,683,Monday,20,22,1,2024,80091,19,False,False,"['gentleparenting', 'consciousparenting', 'mindfulparenting', 'parentingtips', 'parenting101', 'toddleradvice', 'respectfulparenting', 'childdevelopment', 'toddlertips', 'toddlerlife', 'mindfulmama', 'mumsofinstagram', 'mumsofinsta', 'positiveparenting', 'positiveparentingsolutions', 'motherhood', 'consciousparenting', 'cyclebreakers', 'innerchildhealing']",1134,22,12968,22177,0.0144334015881736,DS3,niche_only,evening,False
3553725822836230677,reel,47.9,28,Sunday,2,26,1,2025,80091,0,False,False,[],32358,282,80757,344347,0.4075313389601958,DS3,none,night,True
3490774386311916089_11112927431,reel,30.333,151,Thursday,5,31,10,2024,626836,10,False,False,"['reelitfeelit', 'reelsindia', 'reelkarofeelkaro', 'reels', 'instareels', 'reelsexplore', 'diwali', 'diwalidecorations', 'mylove', 'loveyourself']",9127,123,75739,189849,0.014756627320978181,DS3,mixed,night,False
3597526883640423891,reel,64.666,209,Thursday,12,27,3,2025,80091,8,False,False,"['viralreels', 'viralvideos', 'fashion', 'ramadan', 'ramzan', 'trending', 'vengara', 'malappuram']",,7,5594,19302,,DS3,mixed,afternoon,False
3460201437525948674_2097221085,reel,79.666,75,Thursday,1,19,9,2024,670232,0,True,False,[],9715,14,0,377133,0.014515847473938168,DS3,none,night,False
3573547245327102863_1383724246,reel,16.6,103,Saturday,10,22,2,2025,10286,2,False,False,"['paralayang', 'paralayangpuncak']",36,14,383,1365,0.00486050354816759,DS3,niche_only,morning,True
3421805882867049486,reel,17.0,36,Sunday,1,28,7,2024,80091,0,False,False,[],183,14,3984,11819,0.0024596713779153974,DS3,none,night,True
3625152434628805353,reel,8.72,35,Sunday,15,4,5,2025,80091,0,False,False,[],184,1,1950,51186,0.0023098436797682666,DS3,none,afternoon,True
3625254901003300316,reel,59.916,679,Sunday,18,4,5,2025,80091,2,True,False,"['bybracher', 'artist']",,5,920,22924,,DS3,niche_only,evening,True
3441662720318534778,reel,11.166,176,Saturday,11,24,8,2024,80091,0,True,False,[],414,35,9079,25299,0.005606053039005144,DS3,none,morning,True
3461414721893779542_460436797,reel,14.866,25,Friday,17,20,9,2024,145041,0,False,False,[],203,0,1154,4279,0.0013995946001847742,DS3,none,afternoon,False
3384314879032270713,reel,6.965,570,Thursday,8,6,6,2024,80091,2,False,False,"['instagramtips', 'socialmediacleanup”']",373,24,7530,39926,0.004956799680367577,DS3,niche_only,morning,False
3583562743600529103,reel,24.733,358,Saturday,6,8,3,2025,80091,7,True,False,"['aslıyiğiti̇ncimodaevi', 'gelinlik', 'masalsıgelinlik', 'hayalinizdekigelinlik', 'sakaryagelinlik', 'adapazarımoda', 'zarafet']",,2,349,1750,,DS3,niche_only,morning,True
3449906608891451622,reel,52.835,0,Wednesday,20,4,9,2024,80091,0,False,False,[],1572,64,3851,24151,0.020426509514058833,DS3,none,evening,False
3580720859238059210,reel,10.041,200,Tuesday,8,4,3,2025,80091,1,True,False,['forgetqueues'],277,3,11262,170013,0.003495979623433052,DS3,niche_only,morning,False
3507175742721824349_53470330,reel,9.9,397,Friday,20,22,11,2024,32417,4,False,False,"['c4partner', 'c4energy', 'preworkout', 'unwrappedenergy']",256,5,893,2856,0.008051082731815658,DS3,niche_only,evening,False
3758317100063673294_52177294705,reel,64.366,238,Tuesday,8,4,11,2025,33869,2,True,False,"['ngertikanrasanya', 'indomilkyourway']",46737,19,0,709146,1.3804546796575141,DS3,niche_only,morning,False
3763306467689643319_50332597637,reel,15.047,434,Tuesday,6,11,11,2025,1007,21,False,False,"['lynxbowmaylada', 'lynxzeepruk', 'lyn', 'lyninfinite', 'lynfall25', 'โบว์เมลดา', 'bow_maylada', 'domunditv', 'zeepruk', 'zeeme', 'tommysittichok', 'jimmy_jimmoi', 'toytoyistoyy', 'mark_sorntast', 'poppyylhh', 'parkanomakiti', 'natasitt', 'mmaxmax', 'josswayar', 'netsiraphop', 'jamesspmk', 'newcwr']",11,1,45,168,0.011904761904761904,DS3,niche_only,morning,False
