post_id,content_type,content_category,caption_length,post_day_of_week,post_hour,post_day,post_month,post_year,follower_count,hashtag_count,has_call_to_action,like_count,comment_count,share_count,save_count,reach_count,impression_count,engagement_rate,performance_bucket_label,dataset,time_block,is_weekend
IG0027093,carousel,Photography,115,Sunday,13,6,7,2025,10018,6,False,250,4,17,36,4614,5846,0.0525,high,DS1,afternoon,True
IG0027094,reel,Beauty,114,Saturday,12,1,2,2025,7486,8,False,72,0,6,21,1145,1540,0.0643,low,DS1,afternoon,True
IG0027095,carousel,Music,140,Saturday,3,26,4,2025,8167,8,False,251,1,14,34,3419,4571,0.0656,viral,DS1,night,True
IG0027096,reel,Comedy,133,Monday,18,25,11,2024,8167,11,False,362,9,17,57,6310,8594,0.0518,high,DS1,evening,False
IG0027097,carousel,Lifestyle,127,Friday,11,24,1,2025,9696,4,False,69,1,0,11,3279,3620,0.0224,low,DS1,morning,False
IG0027098,carousel,Photography,105,Friday,12,2,5,2025,31095,7,False,307,12,18,56,13247,19557,0.0201,low,DS1,afternoon,False
IG0027099,image,Travel,120,Sunday,2,5,1,2025,9461,14,False,86,4,2,12,6043,8676,0.012,low,DS1,night,True
IG0027100,image,Fashion,100,Thursday,4,12,6,2025,9461,5,True,674,29,38,109,9467,13707,0.062,viral,DS1,night,False
IG0027101,image,Fashion,85,Saturday,14,10,5,2025,4972,13,False,278,11,14,0,8533,10140,0.0299,medium,DS1,afternoon,True
IG0027102,reel,Comedy,125,Thursday,0,5,6,2025,5824,9,True,253,9,9,26,11712,16755,0.0177,low,DS1,night,False
IG0027103,image,Fashion,105,Friday,19,4,7,2025,4972,9,False,128,3,6,19,9197,10192,0.0153,low,DS1,evening,False
IG0027104,carousel,Food,117,Wednesday,8,19,3,2025,15986,6,False,46,1,2,5,3344,4236,0.0127,low,DS1,morning,False
IG0027105,reel,Travel,104,Thursday,1,4,9,2025,5824,13,False,202,11,9,29,6364,8926,0.0281,medium,DS1,night,False
IG0027106,image,Fitness,125,Thursday,16,26,6,2025,15986,8,True,797,29,39,120,10701,11826,0.0833,viral,DS1,afternoon,False
IG0027107,reel,Fashion,136,Wednesday,8,11,6,2025,3083,6,True,1188,35,55,180,14944,20307,0.0718,viral,DS1,morning,False
IG0027108,image,Fashion,118,Monday,6,3,3,2025,9461,10,False,582,24,37,86,8835,12520,0.0582,high,DS1,morning,False
IG0027109,carousel,Fitness,110,Monday,11,17,11,2025,6916,7,True,1677,43,79,280,38459,48700,0.0427,high,DS1,morning,False
IG0027110,image,Fitness,98,Saturday,4,12,4,2025,9461,4,False,160,2,12,31,3816,6059,0.0338,medium,DS1,night,True
IG0027111,carousel,Technology,114,Sunday,11,26,1,2025,3551,6,False,0,16,29,87,11753,18303,0.0072,medium,DS1,morning,True
IG0027112,image,Beauty,97,Wednesday,7,26,3,2025,31095,8,False,117,5,7,20,2395,3381,0.0441,high,DS1,morning,False
IG0027113,reel,Beauty,116,Wednesday,23,16,4,2025,5824,5,True,57,2,2,11,5038,6045,0.0119,low,DS1,evening,False
IG0027114,image,Beauty,115,Monday,4,9,12,2024,8167,7,False,260,7,8,46,10511,15239,0.0211,low,DS1,night,False
IG0027115,reel,Comedy,111,Sunday,14,13,4,2025,6916,13,False,86,0,9,14,2138,2790,0.0391,medium,DS1,afternoon,True
IG0027116,image,Fashion,111,Monday,1,9,6,2025,9696,5,True,59,1,1,8,3058,3389,0.0204,low,DS1,night,False
IG0027117,image,Comedy,137,Friday,2,18,4,2025,15923,12,False,187,7,6,22,8053,12361,0.018,low,DS1,night,False
IG0027118,image,Photography,115,Saturday,1,8,11,2025,6916,6,False,69,4,4,10,3904,5055,0.0172,low,DS1,night,True
IG0027119,reel,Beauty,108,Wednesday,10,8,1,2025,10034,7,False,97,4,3,18,1727,2189,0.0557,high,DS1,morning,False
IG0027120,reel,Fashion,121,Tuesday,5,9,9,2025,31095,10,False,331,12,18,42,4751,6312,0.0638,viral,DS1,night,False
IG0027121,image,Technology,104,Saturday,1,31,5,2025,13798,11,False,54,0,7,12,3530,4533,0.0161,low,DS1,night,True
IG0027122,carousel,Comedy,120,Saturday,2,20,9,2025,9696,6,False,116,2,5,20,3834,6030,0.0237,medium,DS1,night,True
IG0027123,reel,Fitness,117,Monday,15,28,4,2025,8167,3,False,139,6,5,25,3069,3572,0.049,high,DS1,afternoon,False
IG0027124,carousel,Comedy,120,Thursday,19,23,10,2025,3551,7,False,169,9,12,29,2661,4041,0.0542,high,DS1,evening,False
IG0027125,carousel,Fashion,133,Monday,17,9,12,2024,4542,6,False,680,24,31,90,32445,36186,0.0228,medium,DS1,afternoon,False
IG0027126,carousel,Comedy,124,Wednesday,16,23,4,2025,4972,7,True,146,8,11,18,1992,2772,0.066,viral,DS1,afternoon,False
IG0027127,reel,Lifestyle,115,Wednesday,22,19,2,2025,10018,9,False,255,7,15,34,7044,9057,0.0343,medium,DS1,evening,False
IG0027128,reel,Fitness,110,Friday,16,24,10,2025,7486,9,True,566,22,26,84,11764,18149,0.0385,medium,DS1,afternoon,False
IG0027129,carousel,Music,133,Friday,9,14,2,2025,9461,8,False,125,1,5,17,5308,7026,0.0211,low,DS1,morning,False
IG0027130,image,Technology,124,Friday,22,4,4,2025,5824,7,True,153,9,13,18,12828,17443,0.0111,low,DS1,evening,False
IG0027131,image,Photography,142,Monday,4,3,2,2025,7486,7,False,39,3,0,5,3419,4380,0.0107,low,DS1,night,False
IG0027132,image,Fitness,111,Saturday,11,11,10,2025,15986,10,True,2863,78,140,430,36716,53720,0.0654,viral,DS1,morning,True
IG0027133,carousel,Beauty,137,Friday,1,11,4,2025,9044,8,True,116,3,4,16,3004,4191,0.0332,medium,DS1,night,False
IG0027134,reel,Food,102,Wednesday,8,15,10,2025,4542,11,True,483,13,25,81,12417,13970,0.0431,high,DS1,morning,False
IG0027135,carousel,Travel,117,Monday,5,9,6,2025,4972,5,False,675,18,32,99,9233,14101,0.0584,viral,DS1,night,False
IG0027136,image,Fashion,122,Sunday,6,14,9,2025,4972,5,False,159,2,9,34,10235,12514,0.0163,low,DS1,morning,True
IG0027137,image,Lifestyle,112,Tuesday,12,31,12,2024,4972,7,True,145,8,7,25,7115,8528,0.0217,low,DS1,afternoon,False
IG0027138,carousel,Travel,114,Saturday,8,10,5,2025,13798,7,False,271,7,14,41,6857,10097,0.033,medium,DS1,morning,True
IG0027139,carousel,Beauty,99,Monday,23,20,1,2025,15986,8,False,226,9,12,47,3905,6184,0.0475,high,DS1,evening,False
IG0027140,image,Photography,129,Thursday,23,2,1,2025,5824,10,False,408,10,15,56,5299,6034,0.081,viral,DS1,evening,False
IG0027141,carousel,Fitness,118,Thursday,2,6,11,2025,15986,10,False,367,11,19,41,4987,6196,0.0707,viral,DS1,night,False
IG0027142,reel,Comedy,113,Tuesday,15,21,1,2025,10018,6,True,194,10,11,17,3129,4534,0.0512,high,DS1,afternoon,False
IG0027143,image,Fitness,143,Wednesday,23,14,5,2025,13798,4,False,489,17,17,91,7931,12542,0.049,high,DS1,evening,False
IG0027144,image,Fitness,125,Thursday,3,19,12,2024,7486,8,False,136,5,7,26,4263,5222,0.0333,medium,DS1,night,False
IG0027145,reel,Beauty,123,Friday,6,4,4,2025,8167,4,False,396,5,22,56,5567,7553,0.0634,viral,DS1,morning,False
IG0027146,carousel,Beauty,137,Saturday,21,11,1,2025,3083,6,False,646,19,33,108,17280,25660,0.0314,medium,DS1,evening,True
IG0027147,carousel,Music,127,Saturday,16,12,4,2025,6916,5,False,198,8,14,26,9935,12151,0.0202,low,DS1,afternoon,True
IG0027148,carousel,Food,103,Thursday,19,20,3,2025,10739,5,False,205,5,12,36,7966,9108,0.0283,medium,DS1,evening,False
IG0027149,image,Travel,99,Tuesday,14,26,11,2024,8167,8,False,313,10,13,40,8859,11155,0.0337,medium,DS1,afternoon,False
IG0027150,carousel,Comedy,152,Thursday,8,31,7,2025,15986,4,False,191,7,7,29,4286,5967,0.0392,medium,DS1,morning,False
IG0027151,image,Comedy,117,Monday,6,23,12,2024,10018,13,False,47,2,2,8,3244,4246,0.0139,low,DS1,morning,False
IG0027152,reel,Music,113,Wednesday,2,5,3,2025,13798,18,False,59,0,4,10,4204,5536,0.0132,low,DS1,night,False
IG0027153,image,Beauty,119,Tuesday,2,28,1,2025,10739,10,True,424,13,21,60,9133,10985,0.0472,high,DS1,night,False
IG0027154,reel,Technology,124,Thursday,23,31,7,2025,6916,7,False,151,5,5,27,2337,3529,0.0533,high,DS1,evening,False
IG0027155,image,Food,113,Tuesday,2,20,5,2025,31095,11,True,200,3,8,19,5256,6873,0.0335,medium,DS1,night,False
IG0027156,image,Music,124,Wednesday,14,19,11,2025,10018,10,False,453,11,20,67,6266,7301,0.0755,viral,DS1,afternoon,False
IG0027157,image,Comedy,126,Friday,10,12,9,2025,15986,13,False,124,5,4,20,6748,8051,0.019,low,DS1,morning,False
IG0027158,carousel,Fitness,122,Friday,23,23,5,2025,5824,6,True,330,12,17,61,11045,12177,0.0345,medium,DS1,evening,False
IG0027159,carousel,Food,122,Saturday,5,29,3,2025,15986,10,False,118,0,3,18,3850,5483,0.0254,low,DS1,night,True
IG0027160,reel,Technology,122,Friday,20,9,5,2025,10739,10,True,102,4,3,18,2657,3336,0.0381,medium,DS1,evening,False
IG0027161,carousel,Beauty,108,Wednesday,13,12,3,2025,3551,4,False,249,7,17,41,6261,6989,0.0449,high,DS1,afternoon,False
IG0027162,carousel,Music,131,Friday,12,18,4,2025,10739,3,False,146,7,7,17,3038,3616,0.0489,high,DS1,afternoon,False
IG0027163,reel,Beauty,113,Tuesday,22,15,7,2025,6916,12,False,1400,35,76,196,41411,64265,0.0266,medium,DS1,evening,False
IG0027164,carousel,Music,132,Wednesday,1,5,11,2025,10739,5,False,200,3,12,33,5642,8966,0.0277,medium,DS1,night,False
IG0027165,carousel,Comedy,113,Wednesday,12,20,11,2024,15986,9,True,548,15,24,77,7405,8337,0.0796,viral,DS1,afternoon,False
IG0027166,carousel,Technology,128,Sunday,12,12,1,2025,13798,11,False,210,7,10,27,4472,6003,0.0423,medium,DS1,afternoon,True
IG0027167,carousel,Music,113,Saturday,15,11,10,2025,4972,8,False,73,0,4,11,1908,2197,0.0401,medium,DS1,afternoon,True
IG0027168,image,Comedy,120,Sunday,0,15,12,2024,6916,6,True,484,14,25,55,7970,10020,0.0577,viral,DS1,night,True
IG0027169,image,Music,122,Thursday,1,16,1,2025,3083,5,True,691,0,30,100,16337,18607,0.0441,high,DS1,night,False
IG0027170,image,Beauty,114,Saturday,1,21,12,2024,3447,12,False,0,19,27,71,6640,7671,0.0153,viral,DS1,night,True
IG0027171,reel,Fitness,132,Sunday,3,22,12,2024,5824,9,False,273,9,12,54,6256,6956,0.05,high,DS1,night,True
IG0027172,reel,Comedy,134,Saturday,1,30,11,2024,10018,8,True,338,10,18,43,7042,9565,0.0428,high,DS1,night,True
IG0027173,image,Lifestyle,117,Thursday,19,18,9,2025,4972,6,False,135,6,3,18,1865,2500,0.0648,low,DS1,evening,False
IG0027174,reel,Lifestyle,120,Wednesday,3,12,11,2025,9461,6,False,226,8,11,42,7207,10389,0.0276,medium,DS1,night,False
IG0027175,image,Food,111,Tuesday,12,14,10,2025,9461,5,False,170,11,10,28,3582,5433,0.0403,medium,DS1,afternoon,False
IG0027176,image,Food,124,Tuesday,12,28,1,2025,9044,4,True,300,14,16,41,6378,9439,0.0393,medium,DS1,afternoon,False
IG0027177,image,Fitness,118,Monday,0,14,7,2025,9696,10,True,435,14,26,62,5505,6161,0.0872,viral,DS1,night,False
IG0027178,image,Fashion,109,Monday,2,14,4,2025,4972,8,True,563,21,28,73,7613,9155,0.0748,viral,DS1,night,False
IG0027179,image,Lifestyle,104,Wednesday,19,11,6,2025,3551,8,False,19,1,0,5,932,1219,0.0205,low,DS1,evening,False
IG0027180,carousel,Fashion,119,Monday,14,6,10,2025,13798,6,False,304,13,8,44,6371,9311,0.0396,medium,DS1,afternoon,False
IG0027181,image,Fitness,130,Thursday,2,31,7,2025,10034,6,False,149,11,8,22,2983,4298,0.0442,high,DS1,night,False
IG0027182,carousel,Technology,126,Tuesday,0,19,11,2024,31095,5,False,41,0,1,8,1703,2300,0.0217,low,DS1,night,False
IG0027183,image,Lifestyle,111,Friday,13,6,12,2024,6916,9,False,53,1,6,8,1996,3063,0.0222,low,DS1,afternoon,False
IG0027184,carousel,Beauty,117,Friday,9,7,3,2025,15986,8,False,113,2,5,19,1498,2236,0.0622,viral,DS1,morning,False
IG0027185,reel,Fitness,116,Saturday,22,24,5,2025,3083,12,True,291,13,12,36,7558,9441,0.0373,medium,DS1,evening,True
IG0027186,reel,Comedy,95,Saturday,10,4,1,2025,8167,3,False,51,0,6,3,4149,5440,0.011,low,DS1,morning,True
IG0027187,carousel,Photography,116,Friday,7,19,9,2025,10739,10,False,1198,38,57,164,22978,27263,0.0534,high,DS1,morning,False
IG0027188,image,Beauty,129,Sunday,0,18,5,2025,8167,10,True,56,1,1,9,2567,3877,0.0173,low,DS1,night,True
IG0027189,reel,Music,131,Monday,12,8,9,2025,10034,10,True,328,6,6,37,15494,24306,0.0155,low,DS1,afternoon,False
IG0027190,carousel,Lifestyle,135,Wednesday,10,25,12,2024,9461,11,False,244,8,13,32,4552,6696,0.0444,high,DS1,morning,False
IG0027191,image,Music,111,Tuesday,8,14,1,2025,31095,2,False,242,2,11,51,5459,8721,0.0351,medium,DS1,morning,False
IG0027192,image,Lifestyle,127,Saturday,10,29,3,2025,6916,7,False,97,4,3,19,1486,1801,0.0683,viral,DS1,morning,True
IG0027193,reel,Fashion,138,Saturday,10,14,12,2024,4972,9,False,275,6,16,46,4888,6319,0.0543,high,DS1,morning,True
IG0027194,image,Fitness,135,Friday,8,2,5,2025,22291,13,True,155,6,9,30,1961,2917,0.0686,viral,DS1,morning,False
IG0027195,image,Comedy,119,Friday,0,14,3,2025,10034,11,False,284,8,19,27,4246,5512,0.0613,viral,DS1,night,False
IG0027196,image,Fitness,123,Friday,7,8,8,2025,22291,10,False,191,3,5,27,5439,7565,0.0299,medium,DS1,morning,False
IG0027197,carousel,Travel,129,Friday,19,4,7,2025,10018,13,False,160,4,6,14,2195,2607,0.0706,viral,DS1,evening,False
IG0027198,image,Lifestyle,131,Monday,2,7,4,2025,3551,7,False,257,5,16,36,5744,7778,0.0404,medium,DS1,night,False
IG0027199,image,Travel,96,Tuesday,22,7,10,2025,31095,8,False,230,2,8,42,3158,3842,0.0734,viral,DS1,evening,False
IG0027200,reel,Food,126,Sunday,17,20,7,2025,15923,12,True,364,9,22,57,6270,9503,0.0476,high,DS1,afternoon,True
IG0027201,carousel,Technology,111,Sunday,18,11,5,2025,6916,7,True,143,3,9,18,3831,5934,0.0292,medium,DS1,evening,True
IG0027202,reel,Fitness,99,Thursday,12,29,5,2025,6916,8,False,231,15,10,0,8666,13519,0.0189,low,DS1,afternoon,False
IG0027203,reel,Fashion,115,Monday,8,24,2,2025,3447,15,False,553,18,31,86,11691,14123,0.0487,high,DS1,morning,False
IG0027204,carousel,Comedy,103,Monday,4,9,6,2025,10739,8,False,162,4,6,26,2673,3033,0.0653,viral,DS1,night,False
IG0027205,carousel,Lifestyle,121,Saturday,5,5,4,2025,10034,11,False,244,6,7,30,4994,6959,0.0412,high,DS1,night,True
IG0027206,carousel,Comedy,118,Tuesday,15,7,1,2025,7486,13,False,271,9,14,41,4998,6903,0.0485,high,DS1,afternoon,False
IG0027207,carousel,Food,132,Wednesday,12,22,10,2025,9461,10,False,68,3,4,16,2629,4027,0.0226,low,DS1,afternoon,False
IG0027208,image,Music,123,Monday,18,7,7,2025,15923,5,True,116,4,3,14,5323,6330,0.0216,low,DS1,evening,False
IG0027209,carousel,Comedy,119,Wednesday,18,17,9,2025,3083,11,False,689,17,37,123,11392,15894,0.0545,high,DS1,evening,False
IG0027210,image,Lifestyle,120,Thursday,10,10,7,2025,8167,16,False,129,3,9,26,2335,2930,0.057,high,DS1,morning,False
IG0027211,image,Travel,135,Sunday,7,23,2,2025,10739,12,True,671,20,36,104,20050,29507,0.0282,medium,DS1,morning,True
IG0027212,reel,Fashion,107,Monday,2,24,3,2025,15923,4,False,1229,32,41,169,20266,27913,0.0527,high,DS1,night,False
IG0027213,reel,Comedy,123,Tuesday,11,22,4,2025,9044,8,False,280,19,8,39,4299,5126,0.0675,viral,DS1,morning,False
IG0027214,image,Fashion,124,Wednesday,12,30,7,2025,4542,8,False,231,8,8,0,4835,6294,0.0392,high,DS1,afternoon,False
IG0027215,image,Music,118,Friday,19,3,10,2025,15923,10,False,98,8,3,4,4977,6241,0.0181,low,DS1,evening,False
IG0027216,image,Fashion,122,Sunday,22,8,6,2025,9461,6,False,775,0,32,110,11988,18295,0.0501,high,DS1,evening,True
IG0027217,reel,Music,110,Monday,8,2,6,2025,10739,4,False,205,7,14,28,2945,3387,0.075,viral,DS1,morning,False
IG0027218,carousel,Music,124,Friday,14,18,4,2025,9696,7,True,125,5,7,19,7825,11924,0.0131,low,DS1,afternoon,False
IG0027219,carousel,Technology,105,Monday,18,3,2,2025,3551,3,False,364,11,21,66,6846,8467,0.0546,high,DS1,evening,False
IG0027220,image,Technology,134,Thursday,5,30,1,2025,13798,13,False,1059,35,54,173,24885,34013,0.0388,medium,DS1,night,False
IG0027221,carousel,Photography,136,Thursday,2,5,6,2025,15986,16,False,321,17,12,45,7784,9348,0.0423,high,DS1,night,False
IG0027222,carousel,Fashion,135,Tuesday,18,13,5,2025,7486,7,False,67,1,4,7,2805,4438,0.0178,low,DS1,evening,False
IG0027223,reel,Comedy,107,Thursday,5,14,8,2025,9461,11,False,81,2,0,12,6076,8643,0.011,low,DS1,night,False
IG0027224,carousel,Fashion,109,Saturday,16,18,10,2025,31095,10,True,517,17,22,84,8031,8876,0.0721,viral,DS1,afternoon,True
IG0027225,reel,Music,131,Friday,0,11,7,2025,13798,4,False,633,18,29,108,11528,16970,0.0464,high,DS1,night,False
IG0027226,reel,Technology,109,Saturday,11,3,5,2025,4972,9,True,170,4,7,25,6703,9807,0.021,low,DS1,morning,True
IG0027227,reel,Beauty,118,Monday,11,6,10,2025,13798,10,True,394,8,23,61,10276,13907,0.0349,medium,DS1,morning,False
IG0027228,image,Travel,115,Thursday,15,27,2,2025,9461,5,True,94,1,4,22,1993,2451,0.0494,high,DS1,afternoon,False
IG0027229,reel,Fashion,120,Monday,3,13,1,2025,9461,6,False,198,5,3,22,10679,15558,0.0147,low,DS1,night,False
IG0027230,reel,Fitness,109,Tuesday,2,11,3,2025,10018,11,False,424,13,23,58,5526,7178,0.0722,viral,DS1,night,False
IG0027231,carousel,Fitness,112,Monday,6,20,1,2025,13798,10,False,40,0,4,5,1783,2093,0.0234,medium,DS1,morning,False
IG0027232,image,Photography,100,Sunday,22,9,3,2025,5824,6,False,748,25,34,102,9484,11630,0.0782,viral,DS1,evening,True
IG0027233,reel,Lifestyle,135,Saturday,3,27,9,2025,5824,2,True,285,15,15,38,3843,5297,0.0666,viral,DS1,night,True
IG0027234,image,Fashion,113,Tuesday,22,21,1,2025,6916,5,False,55,2,3,10,4159,5371,0.013,low,DS1,evening,False
IG0027235,image,Fashion,124,Tuesday,19,4,2,2025,7486,7,False,80,0,4,16,4022,4608,0.0217,low,DS1,evening,False
IG0027236,carousel,Food,111,Friday,12,31,1,2025,9461,5,False,381,18,33,75,1803,2765,0.1834,viral,DS1,afternoon,False
IG0027237,image,Music,128,Monday,7,2,12,2024,10034,4,True,71,5,2,14,3840,6123,0.015,low,DS1,morning,False
IG0027238,reel,Lifestyle,114,Friday,3,31,10,2025,10739,8,True,126,3,4,11,2371,3452,0.0417,high,DS1,night,False
IG0027239,image,Music,104,Thursday,1,7,8,2025,4972,5,True,226,8,9,40,8636,12104,0.0234,low,DS1,night,False
IG0027240,image,Music,121,Saturday,3,18,1,2025,10034,10,False,215,10,10,32,3177,5002,0.0534,high,DS1,night,True
IG0027241,image,Comedy,118,Sunday,2,22,6,2025,10018,4,True,113,3,0,16,1583,1770,0.0746,viral,DS1,night,True
IG0027242,image,Travel,119,Wednesday,20,18,12,2024,15923,7,False,296,9,10,36,4385,4991,0.0703,viral,DS1,evening,False
IG0027243,carousel,Fashion,123,Friday,19,26,9,2025,9044,7,True,99,1,7,12,6249,7920,0.015,low,DS1,evening,False
IG0027244,image,Lifestyle,106,Sunday,9,6,4,2025,4972,8,False,201,5,10,31,2687,3189,0.0775,viral,DS1,morning,True
IG0027245,image,Comedy,129,Sunday,5,8,12,2024,31095,7,True,0,7,11,26,6061,6836,0.0064,medium,DS1,night,True
IG0027246,image,Technology,101,Tuesday,18,25,3,2025,9461,6,False,168,4,5,25,4433,5889,0.0343,medium,DS1,evening,False
IG0027247,reel,Beauty,121,Tuesday,2,14,1,2025,4972,9,False,704,23,33,103,12086,19015,0.0454,high,DS1,night,False
IG0027248,image,Music,126,Wednesday,19,11,6,2025,10018,8,False,245,7,7,37,3326,4740,0.0624,viral,DS1,evening,False
IG0027249,carousel,Photography,114,Monday,13,16,12,2024,4542,7,False,400,16,19,68,10647,14970,0.0336,medium,DS1,afternoon,False
IG0027250,carousel,Fitness,106,Wednesday,2,11,6,2025,9461,8,False,46,0,0,14,3953,5328,0.0113,low,DS1,night,False
IG0027251,image,Lifestyle,113,Friday,15,7,2,2025,4972,4,True,783,24,38,109,12683,17623,0.0541,high,DS1,afternoon,False
IG0027252,image,Food,96,Sunday,18,7,9,2025,3447,3,False,327,0,16,56,6571,8722,0.0457,high,DS1,evening,True
IG0027253,reel,Fashion,89,Monday,3,11,8,2025,9461,12,True,437,13,27,58,8108,10504,0.0509,high,DS1,night,False
IG0027254,image,Fitness,98,Monday,9,17,2,2025,9696,4,True,1116,42,51,152,21030,24667,0.0552,viral,DS1,morning,False
IG0027255,carousel,Comedy,108,Thursday,7,24,7,2025,3447,9,False,222,0,7,30,4616,5805,0.0446,high,DS1,morning,False
IG0027256,carousel,Fitness,113,Thursday,6,5,6,2025,31095,10,False,226,11,13,32,7262,9487,0.0297,medium,DS1,morning,False
IG0027257,image,Fashion,114,Thursday,16,7,8,2025,7486,8,False,437,13,25,64,6860,7613,0.0708,viral,DS1,afternoon,False
IG0027258,carousel,Fitness,137,Saturday,15,21,12,2024,22291,11,False,67,1,9,10,1403,1576,0.0552,high,DS1,afternoon,True
IG0027259,image,Technology,107,Monday,3,2,6,2025,10034,6,False,273,0,19,45,5727,9038,0.0373,medium,DS1,night,False
IG0027260,reel,Food,140,Sunday,21,6,7,2025,9461,7,False,1170,44,62,188,26579,31700,0.0462,high,DS1,evening,True
IG0027261,image,Photography,127,Tuesday,22,21,10,2025,3447,6,True,291,7,13,43,5846,6766,0.0523,high,DS1,evening,False
IG0027262,image,Lifestyle,129,Sunday,9,6,7,2025,10739,8,True,409,10,17,52,6730,9968,0.049,high,DS1,morning,True
IG0027263,carousel,Fashion,118,Monday,10,26,5,2025,22291,9,False,433,17,25,69,8939,14294,0.0381,medium,DS1,morning,False
IG0027264,image,Fitness,121,Thursday,8,13,2,2025,9461,9,False,66,2,7,14,2410,3042,0.0293,medium,DS1,morning,False
IG0027265,reel,Food,144,Wednesday,10,27,11,2024,9696,6,False,447,10,26,72,7231,9740,0.057,high,DS1,morning,False
IG0027266,reel,Fashion,136,Tuesday,0,14,10,2025,22291,14,True,233,5,10,41,3577,4654,0.0621,viral,DS1,night,False
IG0027267,reel,Food,135,Tuesday,16,10,6,2025,4972,9,True,26,1,1,4,1569,2086,0.0153,low,DS1,afternoon,False
IG0027268,reel,Fitness,133,Sunday,17,16,11,2025,10018,8,True,386,15,19,42,5017,7330,0.063,viral,DS1,afternoon,True
IG0027269,carousel,Music,118,Friday,3,1,8,2025,15923,5,False,93,1,8,8,3375,4265,0.0258,low,DS1,night,False
IG0027270,carousel,Lifestyle,114,Friday,14,20,12,2024,8167,3,True,51,3,1,5,1614,2519,0.0238,low,DS1,afternoon,False
IG0027271,carousel,Travel,111,Thursday,17,7,8,2025,4542,7,False,127,4,7,17,3572,5664,0.0274,medium,DS1,afternoon,False
IG0027272,reel,Travel,100,Wednesday,6,4,12,2024,13798,10,False,202,10,11,28,2627,3145,0.0798,viral,DS1,morning,False
IG0027273,image,Lifestyle,141,Thursday,23,28,8,2025,13798,7,False,74,1,5,8,1876,2721,0.0323,medium,DS1,evening,False
IG0027274,image,Music,129,Sunday,0,20,4,2025,31095,11,True,211,9,13,38,3105,4015,0.0675,viral,DS1,night,True
IG0027275,reel,Fashion,122,Friday,23,29,8,2025,3551,9,True,0,6,3,15,4250,4830,0.005,low,DS1,evening,False
IG0027276,reel,Food,133,Thursday,13,3,7,2025,4542,10,True,1106,29,55,160,24684,36294,0.0372,medium,DS1,afternoon,False
IG0027277,carousel,Music,113,Friday,11,4,7,2025,10739,7,False,73,2,6,10,3149,3849,0.0236,low,DS1,morning,False
IG0027278,image,Travel,122,Sunday,8,5,10,2025,31095,8,True,67,1,0,18,3421,4674,0.0184,low,DS1,morning,True
